1	hit	nohit	ratio
816.0	97324.0	29612.0	0.7667170857755089
817.0	41424.0	5428.0	0.8841458208827798
818.0	62042.0	10190.0	0.8589267914497729
819.0	60807.0	8502.0	0.8773319482318314
820.0	69062.0	5388.0	0.9276292813969107
821.0	51832.0	5934.0	0.897275213793581
822.0	56999.0	5091.0	0.918006120148172
823.0	45393.0	3847.0	0.921872461413485
824.0	52057.0	6902.0	0.882935599314778
825.0	42572.0	7070.0	0.8575802747673341
826.0	64247.0	14986.0	0.8108616359345222
827.0	54634.0	9614.0	0.8503611007346532
828.0	72924.0	9375.0	0.8860861006816608
829.0	47319.0	5212.0	0.9007823951571453
830.0	39334.0	4126.0	0.905062126092959
831.0	40635.0	2912.0	0.9331297219096608
832.0	76545.0	114126.0	0.40145066633100995
833.0	77375.0	40186.0	0.6581689505873547
834.0	76374.0	71981.0	0.5148057025378315
835.0	61777.0	34091.0	0.6443964618016439
836.0	114102.0	50672.0	0.6924757546700329
837.0	32769.0	13244.0	0.7121683002629692
838.0	54999.0	28066.0	0.6621200264852826
839.0	33176.0	15880.0	0.6762883235485975
840.0	49461.0	32776.0	0.601444605226358
841.0	46280.0	20414.0	0.6939154946471946
842.0	71598.0	61940.0	0.536161991343288
843.0	49375.0	19018.0	0.7219306069334581
844.0	49074.0	11305.0	0.8127660279236159
845.0	46378.0	9131.0	0.835504152479778
846.0	49789.0	13529.0	0.7863324804952778
847.0	41305.0	7057.0	0.8540796493114429
848.0	85052.0	8339.0	0.9107087406709427
849.0	65017.0	3691.0	0.9462799091808815
850.0	65501.0	5108.0	0.927657947287173
851.0	49548.0	2804.0	0.9464394865525673
852.0	67154.0	4651.0	0.9352273518557204
853.0	30805.0	2279.0	0.9311147382420505
854.0	38483.0	2906.0	0.929788107951388
855.0	30253.0	2374.0	0.9272381769699942
856.0	31606.0	2683.0	0.9217533319723527
857.0	45291.0	3778.0	0.9230063787727486
858.0	81458.0	9189.0	0.8986287466766688
859.0	49117.0	4762.0	0.9116167709126004
860.0	34956.0	1882.0	0.9489114501330148
861.0	32700.0	2258.0	0.935408204130671
862.0	28741.0	2393.0	0.9231386908203251
863.0	27794.0	2236.0	0.9255411255411256
864.0	74055.0	7127.0	0.9122096031139908
865.0	36370.0	2605.0	0.9331622835150738
866.0	64639.0	9853.0	0.8677307630349568
867.0	31155.0	2598.0	0.9230290640831926
868.0	54857.0	3090.0	0.946675410288712
869.0	44377.0	2071.0	0.9554125043058904
870.0	47710.0	2547.0	0.949320492667688
871.0	40366.0	1460.0	0.9650934825228327
872.0	62890.0	5736.0	0.9164165185206773
873.0	56042.0	5283.0	0.9138524256013045
874.0	137598.0	23662.0	0.8532680143867047
875.0	56660.0	4707.0	0.9232975377645966
876.0	38167.0	1789.0	0.9552257483231554
877.0	38652.0	1901.0	0.9531230735087416
878.0	45287.0	3211.0	0.9337910841684193
879.0	39272.0	1942.0	0.9528800892900471
880.0	97088.0	7565.0	0.9277134912520425
881.0	54397.0	2898.0	0.9494196701282834
882.0	71971.0	4498.0	0.941178778328473
883.0	66163.0	3735.0	0.9465649947065724
884.0	234860.0	8217.0	0.9661958967734504
885.0	82109.0	3140.0	0.9631667233633239
886.0	117824.0	4089.0	0.9664596884663653
887.0	82166.0	2802.0	0.9670228792015818
888.0	47018.0	2959.0	0.940792764671749
889.0	47140.0	2975.0	0.9406365359672753
890.0	74461.0	5600.0	0.9300533343325714
891.0	50977.0	4183.0	0.9241660623640319
892.0	85375.0	3268.0	0.963133016707467
893.0	64522.0	4779.0	0.9310399561333891
894.0	42054.0	3105.0	0.9312429416063244
895.0	42860.0	3011.0	0.93435939918467
896.0	17474.0	109031.0	0.13812892771036717
897.0	15732.0	48746.0	0.2439901982071404
898.0	15120.0	100103.0	0.131223800803659
899.0	14119.0	40869.0	0.2567651123881574
900.0	15350.0	27747.0	0.3561732835232151
901.0	11920.0	16502.0	0.4193934276264865
902.0	16124.0	32098.0	0.33437020447098836
903.0	7474.0	12385.0	0.37635329069943096
904.0	15807.0	58040.0	0.21405067233604616
905.0	11771.0	30905.0	0.2758224763333021
906.0	16788.0	85562.0	0.16402540302882268
907.0	17664.0	30420.0	0.3673571250311954
908.0	20361.0	18118.0	0.5291457678214091
909.0	20992.0	16501.0	0.5598911796868749
910.0	23389.0	28750.0	0.4485893477051727
911.0	20204.0	15004.0	0.5738468529879572
912.0	53531.0	15802.0	0.7720854427184746
913.0	35376.0	6047.0	0.8540182990126258
914.0	45845.0	12113.0	0.7910038303599158
915.0	30416.0	4468.0	0.8719183579864694
916.0	29229.0	4050.0	0.8783016316596052
917.0	16538.0	2609.0	0.8637384446649605
918.0	21568.0	4279.0	0.8344488722095408
919.0	13645.0	2292.0	0.8561837234109305
920.0	25115.0	3872.0	0.8664228792217201
921.0	27536.0	5910.0	0.8232972552771632
922.0	43942.0	13091.0	0.7704662213104694
923.0	24697.0	3998.0	0.8606725910437358
924.0	30264.0	2559.0	0.9220363769308108
925.0	19431.0	2038.0	0.905072430015371
926.0	21060.0	3295.0	0.8647095052350646
927.0	17820.0	1847.0	0.906086337519703
928.0	39007.0	26412.0	0.5962640823002492
929.0	22760.0	10761.0	0.6789773574774022
930.0	49112.0	37495.0	0.5670673271213643
931.0	20323.0	9177.0	0.6889152542372882
932.0	24699.0	8661.0	0.7403776978417266
933.0	21393.0	10738.0	0.6658056082910585
934.0	34081.0	23192.0	0.5950622457353377
935.0	16160.0	7373.0	0.6866952789699571
936.0	38327.0	30072.0	0.5603444494802555
937.0	24232.0	23400.0	0.5087336244541485
938.0	47232.0	81742.0	0.36621334532541444
939.0	22863.0	18013.0	0.559325765730502
940.0	31159.0	4552.0	0.8725322729691132
941.0	37802.0	7440.0	0.8355510366473631
942.0	39940.0	8899.0	0.8177890620201069
943.0	24786.0	4388.0	0.8495921025570714
944.0	33404.0	18178.0	0.6475902446589896
945.0	17403.0	4112.0	0.8088775273065303
946.0	32341.0	10047.0	0.7629753703878456
947.0	28330.0	6743.0	0.8077438485444643
948.0	42553.0	7743.0	0.8460513758549387
949.0	23583.0	6664.0	0.7796806294839158
950.0	32440.0	7388.0	0.8145023601486392
